vinedo_id,zona,timestamp,temp_aire,humedad_aire,presion_atm,punto_rocio,viento
Cuartel_Chardonnay_3,Agrelo,2024-09-27T06:00:00,10.71,46.52,911.3,-1.18,2.25
Cuartel_Chardonnay_3,Agrelo,2024-09-27T07:00:00,15.24,34.25,911.4,-1.5,2.92
Cuartel_Chardonnay_3,Agrelo,2024-09-27T08:00:00,19.39,24.72,911.1,-2.46,3.75
Cuartel_Chardonnay_3,Agrelo,2024-09-27T09:00:00,22.77,18.5,910.7,-3.24,4.46
Cuartel_Chardonnay_3,Agrelo,2024-09-27T10:00:00,25.65,13.91,909.9,-4.34,4.72
Cuartel_Chardonnay_3,Agrelo,2024-09-27T11:00:00,27.91,10.86,909.1,-5.56,4.55
Cuartel_Chardonnay_3,Agrelo,2024-09-27T12:00:00,29.47,8.95,908.0,-6.66,4.3
Cuartel_Chardonnay_3,Agrelo,2024-09-27T13:00:00,29.93,8.02,907.0,-7.56,3.88
Cuartel_Chardonnay_3,Agrelo,2024-09-27T14:00:00,29.97,7.59,906.4,-8.14,3.39
Cuartel_Chardonnay_3,Agrelo,2024-09-27T15:00:00,29.25,7.76,906.3,-8.42,2.91
Cuartel_Chardonnay_3,Agrelo,2024-09-27T16:00:00,26.51,11.0,906.8,-6.34,1.89
Cuartel_Chardonnay_3,Agrelo,2024-09-27T17:00:00,22.57,15.69,907.6,-4.75,1.4
Cuartel_Chardonnay_3,Agrelo,2024-09-27T18:00:00,20.79,18.69,908.5,-3.95,1.14
Cuartel_Chardonnay_3,Agrelo,2024-09-27T19:00:00,19.9,20.58,909.2,-3.39,1.13
Cuartel_Chardonnay_3,Agrelo,2024-09-27T20:00:00,18.87,22.35,909.3,-3.1,1.1
Cuartel_Chardonnay_3,Agrelo,2024-09-27T21:00:00,17.82,24.16,909.4,-2.95,1.01
Cuartel_Chardonnay_3,Agrelo,2024-09-27T22:00:00,17.24,25.36,909.5,-2.83,0.87
Cuartel_Chardonnay_3,Agrelo,2024-09-27T23:00:00,17.02,25.41,909.4,-3.06,0.48
Cuartel_Chardonnay_3,Agrelo,2024-09-28T00:00:00,16.29,26.53,909.2,-3.16,0.76
Cuartel_Chardonnay_3,Agrelo,2024-09-28T01:00:00,14.47,31.05,909.1,-2.66,1.73
Cuartel_Chardonnay_3,Agrelo,2024-09-28T02:00:00,14.43,30.51,909.1,-2.89,3.31
Cuartel_Chardonnay_3,Agrelo,2024-09-28T03:00:00,13.96,26.81,909.5,-5.01,3.61
Cuartel_Chardonnay_3,Agrelo,2024-09-28T04:00:00,13.99,21.58,910.2,-7.61,3.41
Cuartel_Chardonnay_3,Agrelo,2024-09-28T05:00:00,13.81,20.29,911.2,-8.26,3.61
Cuartel_Chardonnay_3,Agrelo,2024-09-28T06:00:00,14.3,22.72,912.3,-6.47,4.16
Cuartel_Chardonnay_3,Agrelo,2024-09-28T07:00:00,16.03,24.68,913.1,-4.24,5.47
Cuartel_Chardonnay_3,Agrelo,2024-09-28T08:00:00,18.44,24.16,913.1,-2.54,5.67
Cuartel_Chardonnay_3,Agrelo,2024-09-28T09:00:00,20.93,22.04,912.5,-1.7,5.85
Cuartel_Chardonnay_3,Agrelo,2024-09-28T10:00:00,23.2,19.99,911.5,-1.11,5.96
Cuartel_Chardonnay_3,Agrelo,2024-09-28T11:00:00,25.28,18.07,910.3,-0.73,5.7
Cuartel_Chardonnay_3,Agrelo,2024-09-28T12:00:00,27.01,16.17,908.8,-0.84,5.27
Cuartel_Chardonnay_3,Agrelo,2024-09-28T13:00:00,28.35,14.32,907.3,-1.35,4.93
Cuartel_Chardonnay_3,Agrelo,2024-09-28T14:00:00,29.01,13.23,906.2,-1.9,4.67
Cuartel_Chardonnay_3,Agrelo,2024-09-28T15:00:00,28.93,12.95,905.6,-2.24,4.4
Cuartel_Chardonnay_3,Agrelo,2024-09-28T16:00:00,27.84,13.95,905.6,-2.1,3.64
Cuartel_Chardonnay_3,Agrelo,2024-09-28T17:00:00,22.73,20.65,906.0,-0.92,1.77
Cuartel_Chardonnay_3,Agrelo,2024-09-28T18:00:00,20.29,23.81,906.7,-1.02,1.5
Cuartel_Chardonnay_3,Agrelo,2024-09-28T19:00:00,20.22,23.5,907.3,-1.29,1.13
Cuartel_Chardonnay_3,Agrelo,2024-09-28T20:00:00,19.56,24.05,907.7,-1.53,0.74
Cuartel_Chardonnay_3,Agrelo,2024-09-28T21:00:00,18.41,25.36,907.8,-1.83,0.9
Cuartel_Chardonnay_3,Agrelo,2024-09-28T22:00:00,16.93,27.54,907.7,-2.01,1.32
Cuartel_Chardonnay_3,Agrelo,2024-09-28T23:00:00,15.55,29.74,907.4,-2.25,1.55
Cuartel_Chardonnay_3,Agrelo,2024-09-29T00:00:00,14.94,29.88,906.9,-2.79,1.89
Cuartel_Chardonnay_3,Agrelo,2024-09-29T01:00:00,14.69,27.92,906.4,-3.89,2.19
Cuartel_Chardonnay_3,Agrelo,2024-09-29T02:00:00,14.32,25.65,906.0,-5.22,2.05
Cuartel_Chardonnay_3,Agrelo,2024-09-29T03:00:00,13.72,23.99,905.9,-6.47,1.81
Cuartel_Chardonnay_3,Agrelo,2024-09-29T04:00:00,13.26,22.44,906.3,-7.62,1.61
Cuartel_Chardonnay_3,Agrelo,2024-09-29T05:00:00,13.41,21.19,906.8,-8.19,1.51
Cuartel_Chardonnay_3,Agrelo,2024-09-29T06:00:00,16.43,19.48,907.5,-6.82,2.16
Cuartel_Chardonnay_3,Agrelo,2024-09-29T07:00:00,19.94,20.62,907.7,-3.78,3.45
Cuartel_Chardonnay_3,Agrelo,2024-09-29T08:00:00,23.13,19.98,907.3,-1.83,3.58
Cuartel_Chardonnay_3,Agrelo,2024-09-29T09:00:00,25.98,17.48,906.5,-1.34,3.88
Cuartel_Chardonnay_3,Agrelo,2024-09-29T10:00:00,28.35,15.01,905.4,-1.4,4.5
Cuartel_Chardonnay_3,Agrelo,2024-09-29T11:00:00,30.42,12.37,904.0,-2.22,4.62
Cuartel_Chardonnay_3,Agrelo,2024-09-29T12:00:00,32.13,9.97,902.4,-3.63,4.4
Cuartel_Chardonnay_3,Agrelo,2024-09-29T13:00:00,33.2,8.38,901.0,-4.92,3.95
Cuartel_Chardonnay_3,Agrelo,2024-09-29T14:00:00,33.7,7.4,900.2,-6.04,3.38
Cuartel_Chardonnay_3,Agrelo,2024-09-29T15:00:00,33.48,6.9,899.7,-6.96,2.77
Cuartel_Chardonnay_3,Agrelo,2024-09-29T16:00:00,31.6,9.0,899.9,-5.56,1.17
Cuartel_Chardonnay_3,Agrelo,2024-09-29T17:00:00,28.47,11.27,900.8,-4.71,0.27
Cuartel_Chardonnay_3,Agrelo,2024-09-29T18:00:00,26.7,11.14,901.5,-5.9,0.79
Cuartel_Chardonnay_3,Agrelo,2024-09-29T19:00:00,24.19,12.42,902.1,-6.35,1.21
Cuartel_Chardonnay_3,Agrelo,2024-09-29T20:00:00,22.85,12.48,902.4,-7.22,1.16
Cuartel_Chardonnay_3,Agrelo,2024-09-29T21:00:00,22.02,12.14,902.4,-8.14,0.89
Cuartel_Chardonnay_3,Agrelo,2024-09-29T22:00:00,21.14,12.06,902.0,-8.92,0.6
Cuartel_Chardonnay_3,Agrelo,2024-09-29T23:00:00,20.1,12.43,901.7,-9.38,0.49
Cuartel_Chardonnay_3,Agrelo,2024-09-30T00:00:00,18.81,13.26,901.6,-9.58,0.56
Cuartel_Chardonnay_3,Agrelo,2024-09-30T01:00:00,17.24,14.42,901.7,-9.74,0.73
Cuartel_Chardonnay_3,Agrelo,2024-09-30T02:00:00,15.84,15.45,901.9,-9.95,0.93
Cuartel_Chardonnay_3,Agrelo,2024-09-30T03:00:00,15.43,15.29,902.4,-10.29,1.06
Cuartel_Chardonnay_3,Agrelo,2024-09-30T04:00:00,16.06,13.9,902.9,-10.88,1.02
Cuartel_Chardonnay_3,Agrelo,2024-09-30T05:00:00,16.83,12.79,903.3,-11.22,0.67
Cuartel_Chardonnay_3,Agrelo,2024-09-30T06:00:00,19.11,13.11,903.7,-9.36,1.05
Cuartel_Chardonnay_3,Agrelo,2024-09-30T07:00:00,23.0,9.86,903.9,-9.91,1.57
Cuartel_Chardonnay_3,Agrelo,2024-09-30T08:00:00,26.28,8.57,903.5,-9.09,2.74
Cuartel_Chardonnay_3,Agrelo,2024-09-30T09:00:00,28.91,8.07,902.7,-7.99,3.5
Cuartel_Chardonnay_3,Agrelo,2024-09-30T10:00:00,30.42,7.79,901.9,-7.32,3.84
Cuartel_Chardonnay_3,Agrelo,2024-09-30T11:00:00,31.46,7.59,901.4,-6.92,4.1
Cuartel_Chardonnay_3,Agrelo,2024-09-30T12:00:00,32.59,7.2,900.9,-6.72,4.65
Cuartel_Chardonnay_3,Agrelo,2024-09-30T13:00:00,32.87,7.06,900.5,-6.76,5.36
Cuartel_Chardonnay_3,Agrelo,2024-09-30T14:00:00,32.31,7.16,900.7,-6.97,6.06
Cuartel_Chardonnay_3,Agrelo,2024-09-30T15:00:00,30.73,7.81,901.6,-7.1,6.41
Cuartel_Chardonnay_3,Agrelo,2024-09-30T16:00:00,28.39,9.14,902.5,-6.89,6.06
Cuartel_Chardonnay_3,Agrelo,2024-09-30T17:00:00,24.04,12.89,903.5,-5.96,3.67
Cuartel_Chardonnay_3,Agrelo,2024-09-30T18:00:00,20.58,16.76,904.3,-5.33,3.08
Cuartel_Chardonnay_3,Agrelo,2024-09-30T19:00:00,19.06,18.56,905.0,-5.22,3.27
Cuartel_Chardonnay_3,Agrelo,2024-09-30T20:00:00,17.75,19.73,905.3,-5.47,3.24
Cuartel_Chardonnay_3,Agrelo,2024-09-30T21:00:00,17.39,19.39,905.5,-5.95,2.93
Cuartel_Chardonnay_3,Agrelo,2024-09-30T22:00:00,17.83,18.08,906.0,-6.49,1.65
Cuartel_Chardonnay_3,Agrelo,2024-09-30T23:00:00,15.14,21.15,907.2,-6.69,0.49
Cuartel_Chardonnay_3,Agrelo,2024-10-01T00:00:00,14.14,24.49,908.6,-5.72,2.91
Cuartel_Chardonnay_3,Agrelo,2024-10-01T01:00:00,12.25,34.99,909.4,-2.91,3.53
Cuartel_Chardonnay_3,Agrelo,2024-10-01T02:00:00,10.75,47.58,910.2,-0.18,2.59
Cuartel_Chardonnay_3,Agrelo,2024-10-01T03:00:00,9.87,53.62,911.0,0.71,1.82
Cuartel_Chardonnay_3,Agrelo,2024-10-01T04:00:00,9.42,55.3,911.6,0.79,2.16
Cuartel_Chardonnay_3,Agrelo,2024-10-01T05:00:00,9.29,55.32,912.0,0.7,2.66
Cuartel_Chardonnay_3,Agrelo,2024-10-01T06:00:00,11.41,46.75,912.6,0.36,4.52
Cuartel_Chardonnay_3,Agrelo,2024-10-01T07:00:00,14.09,37.33,913.1,-0.34,5.81
Cuartel_Chardonnay_3,Agrelo,2024-10-01T08:00:00,16.53,30.5,912.7,-0.95,6.21
Cuartel_Chardonnay_3,Agrelo,2024-10-01T09:00:00,18.52,26.12,911.7,-1.36,6.23
Cuartel_Chardonnay_3,Agrelo,2024-10-01T10:00:00,20.31,22.79,910.6,-1.67,6.39
Cuartel_Chardonnay_3,Agrelo,2024-10-01T11:00:00,21.87,20.29,909.4,-1.94,6.32
Cuartel_Chardonnay_3,Agrelo,2024-10-01T12:00:00,23.0,18.61,908.4,-2.19,6.02
Cuartel_Chardonnay_3,Agrelo,2024-10-01T13:00:00,23.68,17.6,907.6,-2.36,5.68
Cuartel_Chardonnay_3,Agrelo,2024-10-01T14:00:00,23.78,17.43,906.9,-2.42,5.37
Cuartel_Chardonnay_3,Agrelo,2024-10-01T15:00:00,23.29,17.95,906.8,-2.43,5.03
Cuartel_Chardonnay_3,Agrelo,2024-10-01T16:00:00,22.01,19.58,907.3,-2.31,4.84
Cuartel_Chardonnay_3,Agrelo,2024-10-01T17:00:00,19.34,24.08,908.5,-1.71,4.4
Cuartel_Chardonnay_3,Agrelo,2024-10-01T18:00:00,16.79,29.22,909.9,-1.23,4.22
Cuartel_Chardonnay_3,Agrelo,2024-10-01T19:00:00,15.24,32.91,911.5,-0.95,3.66
Cuartel_Chardonnay_3,Agrelo,2024-10-01T20:00:00,13.97,36.15,912.9,-0.8,3.41
Cuartel_Chardonnay_3,Agrelo,2024-10-01T21:00:00,12.82,39.5,913.9,-0.62,3.09
Cuartel_Chardonnay_3,Agrelo,2024-10-01T22:00:00,11.45,43.82,915.0,-0.42,2.2
Cuartel_Chardonnay_3,Agrelo,2024-10-01T23:00:00,10.41,47.58,915.7,-0.24,1.91
Cuartel_Chardonnay_3,Agrelo,2024-10-02T00:00:00,9.51,50.94,916.2,-0.11,1.8
Cuartel_Chardonnay_3,Agrelo,2024-10-02T01:00:00,8.81,53.16,916.6,-0.18,1.84
Cuartel_Chardonnay_3,Agrelo,2024-10-02T02:00:00,8.15,53.86,917.0,-0.61,1.88
Cuartel_Chardonnay_3,Agrelo,2024-10-02T03:00:00,7.5,51.8,917.5,-1.79,2.0
Cuartel_Chardonnay_3,Agrelo,2024-10-02T04:00:00,6.75,46.83,918.4,-3.89,2.2
Cuartel_Chardonnay_3,Agrelo,2024-10-02T05:00:00,6.12,41.3,919.3,-6.06,2.23
Cuartel_Chardonnay_3,Agrelo,2024-10-02T06:00:00,7.75,32.34,919.8,-7.53,4.51
Cuartel_Chardonnay_3,Agrelo,2024-10-02T07:00:00,9.92,26.36,920.1,-8.09,5.57
Cuartel_Chardonnay_3,Agrelo,2024-10-02T08:00:00,12.3,22.5,919.7,-8.09,6.13
Cuartel_Chardonnay_3,Agrelo,2024-10-02T09:00:00,14.38,20.34,918.7,-7.68,6.26
Cuartel_Chardonnay_3,Agrelo,2024-10-02T10:00:00,16.21,18.78,917.6,-7.23,6.26
Cuartel_Chardonnay_3,Agrelo,2024-10-02T11:00:00,17.75,17.52,916.6,-6.91,6.29
Cuartel_Chardonnay_3,Agrelo,2024-10-02T12:00:00,18.8,16.66,915.7,-6.73,6.22
Cuartel_Chardonnay_3,Agrelo,2024-10-02T13:00:00,19.35,16.21,914.8,-6.64,6.13
Cuartel_Chardonnay_3,Agrelo,2024-10-02T14:00:00,19.41,16.2,914.1,-6.6,5.97
Cuartel_Chardonnay_3,Agrelo,2024-10-02T15:00:00,18.96,16.72,913.8,-6.57,5.85
Cuartel_Chardonnay_3,Agrelo,2024-10-02T16:00:00,17.82,18.04,914.1,-6.52,5.68
Cuartel_Chardonnay_3,Agrelo,2024-10-02T17:00:00,15.55,21.02,914.8,-6.39,4.61
Cuartel_Chardonnay_3,Agrelo,2024-10-02T18:00:00,13.15,24.77,915.5,-6.3,3.62
Cuartel_Chardonnay_3,Agrelo,2024-10-02T19:00:00,11.78,26.91,916.2,-6.39,3.22
Cuartel_Chardonnay_3,Agrelo,2024-10-02T20:00:00,10.76,28.37,917.1,-6.59,2.97
Cuartel_Chardonnay_3,Agrelo,2024-10-02T21:00:00,9.95,29.35,917.4,-6.8,2.72
Cuartel_Chardonnay_3,Agrelo,2024-10-02T22:00:00,9.29,30.3,917.0,-6.98,2.51
Cuartel_Chardonnay_3,Agrelo,2024-10-02T23:00:00,8.64,31.25,916.6,-7.13,2.02
Cuartel_Chardonnay_3,Agrelo,2024-10-03T00:00:00,8.45,31.37,916.0,-7.25,2.03
Cuartel_Chardonnay_3,Agrelo,2024-10-03T01:00:00,8.13,31.76,915.2,-7.37,1.63
Cuartel_Chardonnay_3,Agrelo,2024-10-03T02:00:00,8.11,31.51,914.6,-7.46,1.27
Cuartel_Chardonnay_3,Agrelo,2024-10-03T03:00:00,7.55,32.44,914.1,-7.56,1.08
Cuartel_Chardonnay_3,Agrelo,2024-10-03T04:00:00,7.03,33.47,914.1,-7.65,1.15
Cuartel_Chardonnay_3,Agrelo,2024-10-03T05:00:00,7.04,33.02,914.4,-7.77,1.48
Cuartel_Chardonnay_3,Agrelo,2024-10-03T06:00:00,9.84,27.56,914.8,-7.69,2.89
Cuartel_Chardonnay_3,Agrelo,2024-10-03T07:00:00,13.73,22.44,914.9,-7.07,3.97
Cuartel_Chardonnay_3,Agrelo,2024-10-03T08:00:00,17.16,20.09,914.5,-5.73,5.12
Cuartel_Chardonnay_3,Agrelo,2024-10-03T09:00:00,19.54,19.16,913.9,-4.5,5.83
Cuartel_Chardonnay_3,Agrelo,2024-10-03T10:00:00,21.7,17.94,913.2,-3.67,6.06
Cuartel_Chardonnay_3,Agrelo,2024-10-03T11:00:00,23.82,16.45,912.3,-3.11,6.23
Cuartel_Chardonnay_3,Agrelo,2024-10-03T12:00:00,25.56,14.95,911.5,-2.97,6.11
Cuartel_Chardonnay_3,Agrelo,2024-10-03T13:00:00,26.51,14.04,910.7,-3.04,6.0
Cuartel_Chardonnay_3,Agrelo,2024-10-03T14:00:00,26.73,13.72,910.2,-3.13,5.79
Cuartel_Chardonnay_3,Agrelo,2024-10-03T15:00:00,26.42,13.97,910.0,-3.13,5.67
Cuartel_Chardonnay_3,Agrelo,2024-10-03T16:00:00,25.25,15.16,910.2,-3.0,5.3
Cuartel_Chardonnay_3,Agrelo,2024-10-03T17:00:00,21.57,19.56,910.8,-2.59,3.35
Cuartel_Chardonnay_3,Agrelo,2024-10-03T18:00:00,18.4,24.03,911.3,-2.46,2.69
Cuartel_Chardonnay_3,Agrelo,2024-10-03T19:00:00,17.35,25.61,911.8,-2.49,2.75
Cuartel_Chardonnay_3,Agrelo,2024-10-03T20:00:00,16.46,26.88,912.2,-2.58,2.87
Cuartel_Chardonnay_3,Agrelo,2024-10-03T21:00:00,15.84,27.8,912.1,-2.66,3.22
Cuartel_Chardonnay_3,Agrelo,2024-10-03T22:00:00,15.21,29.09,911.5,-2.63,3.24
Cuartel_Chardonnay_3,Agrelo,2024-10-03T23:00:00,14.34,30.83,910.6,-2.62,2.95
Cuartel_Chardonnay_3,Agrelo,2024-10-04T00:00:00,13.41,32.63,909.9,-2.69,2.48
Cuartel_Chardonnay_3,Agrelo,2024-10-04T01:00:00,12.6,34.19,909.4,-2.8,2.14
Cuartel_Chardonnay_3,Agrelo,2024-10-04T02:00:00,12.02,35.51,909.1,-2.85,2.14
Cuartel_Chardonnay_3,Agrelo,2024-10-04T03:00:00,11.46,36.75,909.3,-2.9,2.21
Cuartel_Chardonnay_3,Agrelo,2024-10-04T04:00:00,10.88,37.98,909.5,-2.97,2.26
Cuartel_Chardonnay_3,Agrelo,2024-10-04T05:00:00,10.72,38.06,909.9,-3.11,2.2
Cuartel_Chardonnay_3,Agrelo,2024-10-04T06:00:00,13.68,31.8,910.3,-2.9,3.27
Cuartel_Chardonnay_3,Agrelo,2024-10-04T07:00:00,17.84,24.0,910.2,-3.14,4.19
Cuartel_Chardonnay_3,Agrelo,2024-10-04T08:00:00,21.78,18.62,909.6,-3.34,4.79
Cuartel_Chardonnay_3,Agrelo,2024-10-04T09:00:00,25.51,14.77,908.8,-3.41,5.31
Cuartel_Chardonnay_3,Agrelo,2024-10-04T10:00:00,28.61,12.08,907.7,-3.57,5.69
Cuartel_Chardonnay_3,Agrelo,2024-10-04T11:00:00,30.92,10.24,906.9,-3.9,5.61
Cuartel_Chardonnay_3,Agrelo,2024-10-04T12:00:00,32.51,9.05,906.0,-4.19,5.59
Cuartel_Chardonnay_3,Agrelo,2024-10-04T13:00:00,33.4,8.46,905.2,-4.34,5.59
Cuartel_Chardonnay_3,Agrelo,2024-10-04T14:00:00,33.55,8.47,904.7,-4.24,5.44
Cuartel_Chardonnay_3,Agrelo,2024-10-04T15:00:00,32.87,9.09,904.8,-3.85,5.24
Cuartel_Chardonnay_3,Agrelo,2024-10-04T16:00:00,31.06,10.85,905.3,-2.98,4.77
Cuartel_Chardonnay_3,Agrelo,2024-10-04T17:00:00,25.91,16.46,906.1,-1.41,2.82
Cuartel_Chardonnay_3,Agrelo,2024-10-04T18:00:00,22.32,21.47,907.3,-0.72,2.21
Cuartel_Chardonnay_3,Agrelo,2024-10-04T19:00:00,20.67,24.02,908.6,-0.61,1.48
Cuartel_Chardonnay_3,Agrelo,2024-10-04T20:00:00,19.73,25.1,909.3,-0.83,0.86
Cuartel_Chardonnay_3,Agrelo,2024-10-04T21:00:00,18.65,26.44,909.3,-1.06,0.65
Cuartel_Chardonnay_3,Agrelo,2024-10-04T22:00:00,16.88,29.41,909.0,-1.17,0.89
Cuartel_Chardonnay_3,Agrelo,2024-10-04T23:00:00,15.73,31.47,908.8,-1.34,1.11
Cuartel_Chardonnay_3,Agrelo,2024-10-05T00:00:00,15.09,32.12,908.9,-1.67,1.76
Cuartel_Chardonnay_3,Agrelo,2024-10-05T01:00:00,14.9,31.75,909.1,-2.06,3.0
Cuartel_Chardonnay_3,Agrelo,2024-10-05T02:00:00,14.33,32.25,909.8,-2.37,3.67
Cuartel_Chardonnay_3,Agrelo,2024-10-05T03:00:00,13.94,31.64,910.5,-2.93,3.5
Cuartel_Chardonnay_3,Agrelo,2024-10-05T04:00:00,13.45,30.61,911.4,-3.73,2.93
Cuartel_Chardonnay_3,Agrelo,2024-10-05T05:00:00,13.14,29.92,912.3,-4.17,2.77
Cuartel_Chardonnay_3,Agrelo,2024-10-05T06:00:00,15.45,26.37,913.3,-3.77,4.05
Cuartel_Chardonnay_3,Agrelo,2024-10-05T07:00:00,18.41,23.32,913.7,-2.97,5.38
Cuartel_Chardonnay_3,Agrelo,2024-10-05T08:00:00,21.14,21.02,913.6,-2.1,5.66
Cuartel_Chardonnay_3,Agrelo,2024-10-05T09:00:00,23.42,19.25,913.2,-1.38,6.09
Cuartel_Chardonnay_3,Agrelo,2024-10-05T10:00:00,25.18,18.23,912.7,-0.66,6.28
Cuartel_Chardonnay_3,Agrelo,2024-10-05T11:00:00,26.66,17.27,912.2,-0.17,6.23
Cuartel_Chardonnay_3,Agrelo,2024-10-05T12:00:00,27.84,16.42,911.5,0.1,6.03
Cuartel_Chardonnay_3,Agrelo,2024-10-05T13:00:00,28.51,15.85,910.7,0.17,5.83
Cuartel_Chardonnay_3,Agrelo,2024-10-05T14:00:00,28.61,15.83,910.5,0.24,5.48
Cuartel_Chardonnay_3,Agrelo,2024-10-05T15:00:00,27.98,16.62,910.9,0.4,5.0
Cuartel_Chardonnay_3,Agrelo,2024-10-05T16:00:00,26.47,18.55,911.4,0.68,4.32
Cuartel_Chardonnay_3,Agrelo,2024-10-05T17:00:00,23.4,23.21,912.1,1.22,2.63
Cuartel_Chardonnay_3,Agrelo,2024-10-05T18:00:00,20.96,27.24,912.8,1.39,2.31
Cuartel_Chardonnay_3,Agrelo,2024-10-05T19:00:00,20.17,28.62,913.5,1.42,2.44
Cuartel_Chardonnay_3,Agrelo,2024-10-05T20:00:00,19.34,30.22,914.1,1.46,2.49
Cuartel_Chardonnay_3,Agrelo,2024-10-05T21:00:00,18.63,31.87,914.3,1.58,2.75
Cuartel_Chardonnay_3,Agrelo,2024-10-05T22:00:00,17.94,33.85,914.5,1.82,2.76
Cuartel_Chardonnay_3,Agrelo,2024-10-05T23:00:00,17.42,35.7,914.2,2.09,2.49
Cuartel_Chardonnay_3,Agrelo,2024-10-06T00:00:00,16.88,37.61,913.7,2.34,2.04
Cuartel_Chardonnay_3,Agrelo,2024-10-06T01:00:00,16.39,39.16,913.1,2.48,1.66
Cuartel_Chardonnay_3,Agrelo,2024-10-06T02:00:00,15.72,41.1,912.5,2.56,1.3
Cuartel_Chardonnay_3,Agrelo,2024-10-06T03:00:00,15.25,42.67,912.0,2.65,1.17
Cuartel_Chardonnay_3,Agrelo,2024-10-06T04:00:00,15.26,43.05,911.9,2.78,1.09
Cuartel_Chardonnay_3,Agrelo,2024-10-06T05:00:00,15.36,43.2,911.9,2.91,1.32
Cuartel_Chardonnay_3,Agrelo,2024-10-06T06:00:00,16.33,40.92,912.2,3.04,2.17
Cuartel_Chardonnay_3,Agrelo,2024-10-06T07:00:00,17.98,37.58,912.3,3.3,2.91
Cuartel_Chardonnay_3,Agrelo,2024-10-06T08:00:00,19.84,33.89,912.1,3.5,3.41
Cuartel_Chardonnay_3,Agrelo,2024-10-06T09:00:00,21.36,30.84,911.7,3.49,3.46
Cuartel_Chardonnay_3,Agrelo,2024-10-06T10:00:00,22.44,28.58,910.9,3.35,3.6
Cuartel_Chardonnay_3,Agrelo,2024-10-06T11:00:00,23.41,26.88,910.1,3.3,3.88
Cuartel_Chardonnay_3,Agrelo,2024-10-06T12:00:00,24.13,25.76,909.1,3.33,4.21
Cuartel_Chardonnay_3,Agrelo,2024-10-06T13:00:00,24.74,25.08,907.9,3.44,4.17
Cuartel_Chardonnay_3,Agrelo,2024-10-06T14:00:00,25.45,24.29,907.3,3.6,3.96
Cuartel_Chardonnay_3,Agrelo,2024-10-06T15:00:00,24.91,25.46,907.6,3.8,4.01
Cuartel_Chardonnay_3,Agrelo,2024-10-06T16:00:00,23.49,28.45,908.3,4.17,3.6
Cuartel_Chardonnay_3,Agrelo,2024-10-06T17:00:00,21.27,33.51,909.3,4.59,2.69
Cuartel_Chardonnay_3,Agrelo,2024-10-06T18:00:00,19.67,38.62,910.3,5.21,2.62
Cuartel_Chardonnay_3,Agrelo,2024-10-06T19:00:00,18.76,43.66,911.2,6.14,2.6
Cuartel_Chardonnay_3,Agrelo,2024-10-06T20:00:00,17.89,49.69,911.8,7.22,2.32
Cuartel_Chardonnay_3,Agrelo,2024-10-06T21:00:00,17.06,55.72,911.8,8.12,2.28
Cuartel_Chardonnay_3,Agrelo,2024-10-06T22:00:00,16.3,61.75,911.5,8.91,2.2
Cuartel_Chardonnay_3,Agrelo,2024-10-06T23:00:00,15.75,67.34,911.2,9.66,2.43
Cuartel_Chardonnay_3,Agrelo,2024-10-07T00:00:00,15.29,72.34,910.9,10.28,2.33
Cuartel_Chardonnay_3,Agrelo,2024-10-07T01:00:00,14.85,76.55,910.7,10.71,1.91
Cuartel_Chardonnay_3,Agrelo,2024-10-07T02:00:00,14.61,77.98,910.5,10.78,2.03
Cuartel_Chardonnay_3,Agrelo,2024-10-07T03:00:00,14.37,77.69,910.4,10.5,2.19
Cuartel_Chardonnay_3,Agrelo,2024-10-07T04:00:00,14.22,75.79,910.6,10.01,2.37
Cuartel_Chardonnay_3,Agrelo,2024-10-07T05:00:00,14.14,73.69,910.9,9.52,2.23
Cuartel_Chardonnay_3,Agrelo,2024-10-07T06:00:00,15.9,64.38,911.4,9.2,3.56
Cuartel_Chardonnay_3,Agrelo,2024-10-07T07:00:00,17.91,57.4,911.7,9.37,4.45
Cuartel_Chardonnay_3,Agrelo,2024-10-07T08:00:00,19.72,52.34,911.8,9.68,4.9
Cuartel_Chardonnay_3,Agrelo,2024-10-07T09:00:00,21.55,45.99,911.2,9.44,5.43
Cuartel_Chardonnay_3,Agrelo,2024-10-07T10:00:00,23.19,40.93,910.4,9.2,6.03
Cuartel_Chardonnay_3,Agrelo,2024-10-07T11:00:00,23.61,39.77,909.6,9.16,6.7
Cuartel_Chardonnay_3,Agrelo,2024-10-07T12:00:00,23.2,41.05,909.1,9.26,7.1
Cuartel_Chardonnay_3,Agrelo,2024-10-07T13:00:00,22.28,44.11,909.2,9.49,6.84
Cuartel_Chardonnay_3,Agrelo,2024-10-07T14:00:00,20.37,50.76,909.7,9.83,6.33
Cuartel_Chardonnay_3,Agrelo,2024-10-07T15:00:00,19.35,53.58,909.9,9.7,6.17
Cuartel_Chardonnay_3,Agrelo,2024-10-07T16:00:00,17.86,58.68,911.0,9.66,5.22
Cuartel_Chardonnay_3,Agrelo,2024-10-07T17:00:00,16.4,64.79,911.6,9.76,4.69
Cuartel_Chardonnay_3,Agrelo,2024-10-07T18:00:00,15.13,71.24,912.0,9.94,3.92
Cuartel_Chardonnay_3,Agrelo,2024-10-07T19:00:00,14.13,77.04,912.7,10.13,4.03
